ID	String 1	label
542	the young man quit dating the telephone operator because he felt disconnected besides she had too many hangups	1
2851	The librarian said there are no records of who borrowed the book	0
2725	If these kind of things are going to be cut off it s going to be very difficult for a plant of this kind to operate he said	0
2454	For people like me that s what you call job security	0
1459	his day job was astronomy but at night time he was moonlighting	1
1668	before the scientist discovered taste buds they were on the tip of his tongue	1
1903	they took soft drinks off the menu just to sprite people	1
552	the lumber company downsized they got rid of the deadwood	1
362	we re not getting anywhere in geometry class it feels like we re going in circles	1
549	the orthopaedist slipped outside for a break	1
3018	Since the beating she says Harry has been to the barn once	0
4778	When one shuts one eye one does not hear everything	0
2086	power saws are for people who like short cuts	1
2988	We went on flying for a further five minutes he said	0
81	old doctors never die they just lose their patience	1
3722	You don t Then again why the hell would you care Does he do everything to not make you mad Just make him mad Make up sex rules	0
2836	I felt like I have known him all that while	0
1730	the start of a polygraph test is the moment of truth	1
4683	Never trust the advice of a man in difficulty	0
2925	She said some were in critical condition but did not know how many	0
355	when i opened the first snow pea pod one fell out and rolled under the fridge one might say it was an escapea	1
3607	Here is a great article that may help you decide what to do	0
3347	French said he told her Why don t you get married and I ll let you rent it	0
2936	If increased Would you be willing to pay more taxes for that	0
2083	psychopaths always see amoral in the story	1
2449	The nation s capital also may be the nation s murder capital	0
3894	sleeping will take those circles around the eyes and eating healthy foods	0
2690	He also is being held for investigation of attempted capital murder and attempted murder	0
3757	Could you be any more vague with your question What exactly is wrong with it	0
554	the inept psychic attempted clairvoyance but just couldn t get intuit	1
3004	They re paying me a lot of money and I don t know what I m doing	0
693	there is some confucion about the oldest religion in china	1
1181	i met a math professor who has 12 children she really knows how to multiply	1
2834	I remember him although I didn t remember his name	0
3599	Polish polish polish or take it to a repair shop	0
649	being burned at the stake is a rare experience but is seldom well done	1
4358	If you must play decide on three things at the start the rules of the game the stakes and the quitting time	0
1333	the model who joined the air force was a bombshell	1
4126	Doctors talk about science but they also believe deeply in chance	0
420	just after thimbles were invented there was a shortage so many people got stuck without one	1
2641	He s got to change that perception to let people know that he has changed that he learned something	0
4824	Thrive by honesty or remain poor	0
4780	By slow degrees the bird builds his nest	0
1229	dreams of gold lead the gang to boron the safe at the chemical plant but when the copper arrived they felt out of their element and now they argon	1
1089	the overweight fighter pilot was grounded for violating the rules of engorgement	1
2780	They re on my nose now inside of 20 miles	0
2754	I m thinking of something like an animal hospital she said	0
2746	But others have called and gotten quite angry when we tell them we don t want their trees	0
3987	There is no way When it is due it will come no matter what	0
1534	why did the dairy churn the less said the butter	1
2336	you will find leather in the middle of a bull market	1
3492	Make yourself better You are part of the world so if you make yourself better you re also making the world better	0
2305	the retired general would not help his grandson color easter eggs but he did give the boy some cottage cheese old soldiers never dye they just feed some whey	1
